DateTime,OCTANE 95 (LBP),OCTANE 98 (LBP),DIESEL (LBP),GAS (LBP),BRENT CRUDE OIL (USD),USD to LBP
8/31/2023 13:30,,,,,,89500
8/31/2023 17:33,,,,,,89500
8/31/2023 19:30,,,,,,89500
8/31/2023 20:45,,,,,,89500
9/1/2023 9:39,,,,,,89500
9/1/2023 11:55,,,,,,89500
9/1/2023 15:17,1817,1854,1673,908,87.7,
9/1/2023 15:53,,,,,,89500
9/2/2023 9:30,,,,,,89500
9/2/2023 13:32,,,,,,89400
9/2/2023 17:07,,,,,,89400
9/2/2023 19:54,,,,,,89400
9/2/2023 20:31,,,,,,89500
9/3/2023 13:06,,,,,,89500
9/3/2023 14:01,,,,,,89500
9/3/2023 19:16,,,,,,89300
9/4/2023 9:30,,,,,,89500
9/4/2023 11:30,,,,,,89500
9/4/2023 13:36,,,,,,89500
9/5/2023 9:39,,,,,,89500
9/5/2023 11:26,,,,,,89500
9/5/2023 13:30,,,,,,89600
9/5/2023 15:30,,,,,,89500
9/5/2023 17:30,,,,,,89500
9/5/2023 19:24,,,,,,89600
9/5/2023 20:31,,,,,,89600
